Region,Division,District,SchoolID,School.Name,Street.Address,Province,Municipality,Legislative.District,Barangay
Region III,Bulacan,Obando,300764,Obando School of Fisheries,A. Sanches St. Tawiran,BULACAN,OBANDO,4th District,TAWIRAN
Region III,Bulacan,Obando,345214,Obando Senior High School,"Paliwas, Obando Bulacan",BULACAN,OBANDO,4th District,PALIWAS
Region III,Bulacan,Pandi,104969,Bagbaguin ES,N/A,BULACAN,PANDI,2nd District,BAGBAGUIN
Region III,Bulacan,Pandi,104970,Bagong Barrio ES,LANDAYAN ST.,BULACAN,PANDI,2nd District,BAGONG BARRIO
Region III,Bulacan,Pandi,104971,Baka-Bakahan Elementary School,Baka-Bakahan,BULACAN,PANDI,2nd District,BAKA-BAKAHAN
Region III,Bulacan,Pandi,104972,Bunsuran ES,NOT APPLICABLE,BULACAN,PANDI,2nd District,BUNSURAN I
Region III,Bulacan,Pandi,104973,Cacarong Elementary School,Cacarong Matanda,BULACAN,PANDI,2nd District,CACARONG MATANDA
Region III,Bulacan,Pandi,104974,Cupang ES,"Cupang, Pandi, Bulacan",BULACAN,PANDI,2nd District,CUPANG
Region III,Bulacan,Pandi,104975,Matias B. Salvador Memorial Elementary School,E.C De Leon Street,BULACAN,PANDI,2nd District,SILING BATA
Region III,Bulacan,Pandi,104976,Mamerto C. Bernardo Memorial Central School,J. Bernardo St.,BULACAN,PANDI,2nd District,POBLACION
Region III,Bulacan,Pandi,104977,Malibong Bata ES,-,BULACAN,PANDI,2nd District,MALIBONG BATA
Region III,Bulacan,Pandi,104978,Malibong Matanda ES,Malibong Matanda,BULACAN,PANDI,2nd District,MALIBONG MATANDA
Region III,Bulacan,Pandi,104979,Manatal Elementary School,-Kanto St. Purok 3,BULACAN,PANDI,2nd District,MANATAL
Region III,Bulacan,Pandi,104980,Mapulang Lupa ES,MAPULANG LUPA,BULACAN,PANDI,2nd District,MAPULANG LUPA
Region III,Bulacan,Pandi,104981,Masagana ES,Masagana,BULACAN,PANDI,2nd District,MASAGANA
Region III,Bulacan,Pandi,104982,Masuso Elementary School,Brgy Road,BULACAN,PANDI,2nd District,MASUSO
Region III,Bulacan,Pandi,104984,Real De Cacarong Elementary School,Real De Cacarong,BULACAN,PANDI,2nd District,REAL DE CACARONG
Region III,Bulacan,Pandi,104985,San Roque ES,San Roque,BULACAN,PANDI,2nd District,SAN ROQUE
Region III,Bulacan,Pandi,104986,Siling Matanda Elementary School,"Centro Siling Matnada, Pandi, Bulacan",BULACAN,PANDI,2nd District,SILING MATANDA
Region III,Bulacan,Pandi,127616,Cacarong Bata Elementary School,"Padre Pio Resettlement Project, Cacarong Bata, Pandi, Bulacan",BULACAN,PANDI,2nd District,CACARONG BATA
Region III,Bulacan,Pandi,158515,Sto. Nino ES,Rosal Street,BULACAN,PANDI,2nd District,SANTO NINO
Region III,Bulacan,Pandi,158539,Pandi Residences Elementary School,Pandi Residences I RS,BULACAN,PANDI,2nd District,MAPULANG LUPA
Region III,Bulacan,Pandi,158540,Pandi Heights Elementary School,"Sitio Bitukang Manok, Cacarong Matanda",BULACAN,PANDI,2nd District,CACARONG MATANDA
Region III,Bulacan,Pandi,158544,Eusebio Roque Elementary School,"Logia ng Kakarong Resettlement, Real de Cacacrong",BULACAN,PANDI,2nd District,REAL DE CACARONG
Region III,Bulacan,Pandi,158545,San Antonio Abad Elementary School,Pandi Residences 2 RS,BULACAN,PANDI,2nd District,BAGONG BARRIO
Region III,Bulacan,Pandi,300728,Bunsuran NHS,Mahogany Street,BULACAN,PANDI,2nd District,BUNSURAN I
Region III,Bulacan,Pandi,300729,Masagana HS,-,BULACAN,PANDI,2nd District,MASAGANA
Region III,Bulacan,Pandi,300775,Virginia Ramirez-Cruz National High School,"-Siling Bata,",BULACAN,PANDI,2nd District,SILING BATA
Region III,Bulacan,Pandi,306083,Mapulang Lupa High School,"Mapulang Lupa, Pandi, Bulacan",BULACAN,PANDI,2nd District,MAPULANG LUPA
Region III,Bulacan,Pandi,502382,PINAGKUARTELAN INTEGRATED SCHOOL,PINAGKUARTELAN,BULACAN,PANDI,2nd District,PINAGKUARTELAN
Region III,Bulacan,Paombong,104987,Binakod ES,#NAME?,BULACAN,PAOMBONG,1st District,BINAKOD
Region III,Bulacan,Paombong,104988,Kapitangan ES,3 PUROK,BULACAN,PAOMBONG,1st District,KAPITANGAN
Region III,Bulacan,Paombong,104989,LANTAD ES,LANTAD,BULACAN,PAOMBONG,1st District,BINAKOD
Region III,Bulacan,Paombong,104990,Masukol ES,WAWA,BULACAN,PAOMBONG,1st District,MASUKOL
Region III,Bulacan,Paombong,104991,Paombong Cs,"San Roque, Paombong, Bulacan",BULACAN,PAOMBONG,1st District,SAN ROQUE
Region III,Bulacan,Paombong,104992,Pinagtulayan ES,PINAGTULAYAN,BULACAN,PAOMBONG,1st District,SAN ISIDRO II
Region III,Bulacan,Paombong,104993,Pinalagdan ES,Pinalagdan Paombong Bulacan,BULACAN,PAOMBONG,1st District,PINALAGDAN
Region III,Bulacan,Paombong,104994,Pulo ES,PULO,BULACAN,PAOMBONG,1st District,SAN ISIDRO I
Region III,Bulacan,Paombong,104995,San Jose Elementary School,#NAME?,BULACAN,PAOMBONG,1st District,SAN JOSE
Region III,Bulacan,Paombong,104996,Sta. Cruz ES,ADELFA,BULACAN,PAOMBONG,1st District,SANTA CRUZ
Region III,Bulacan,Paombong,104997,Sto. Niño Elementary School,"Sto. Niño, Paombong, Bulacan",BULACAN,PAOMBONG,1st District,SANTO NINO
Region III,Bulacan,Paombong,104998,Sto. Rosario Elementary School,Ibayo,BULACAN,PAOMBONG,1st District,SANTO ROSARIO
Region III,Bulacan,Paombong,300744,Kapitangan National High School,"082, Purok 3",BULACAN,PAOMBONG,1st District,KAPITANGAN
Region III,Bulacan,Paombong,300745,San Roque National HS,"San Roque, Paombong, Bulacan",BULACAN,PAOMBONG,1st District,SAN ROQUE
Region III,Bulacan,Paombong,300776,Sta. Cruz NHS,Kampupot St.,BULACAN,PAOMBONG,1st District,SANTA CRUZ
Region III,Bulacan,Paombong,306710,Pinalagdan High School,Sitio Central,BULACAN,PAOMBONG,1st District,PINALAGDAN
Region III,Bulacan,Plaridel,104999,Lucas N. Domingo ES(Bagong Silang ES),"Bagong Silang, Plaridel, Bulacan",BULACAN,PLARIDEL,2nd District,BAGONG SILANG
Region III,Bulacan,Plaridel,105000,Banga ES,J. Garcia St.,BULACAN,PLARIDEL,2nd District,BANGA II
Region III,Bulacan,Plaridel,105001,Bintog ES,Mariano Street,BULACAN,PLARIDEL,2nd District,BINTOG
Region III,Bulacan,Plaridel,105002,Culianin ES,"228 Culianin, Plaridel, Bulacan",BULACAN,PLARIDEL,2nd District,CULIANIN
Region III,Bulacan,Plaridel,105003,Dampol ES,Purok 2,BULACAN,PLARIDEL,2nd District,DAMPOL
Region III,Bulacan,Plaridel,105004,Don Nemencio Clemena Mem. School (Bulihan ES),Centro,BULACAN,PLARIDEL,2nd District,BULIHAN
Region III,Bulacan,Plaridel,105005,Lagundi ES,Purok 5,BULACAN,PLARIDEL,2nd District,LAGUNDI
Region III,Bulacan,Plaridel,105006,Lalangan ES,"Lot 1,Block 3 Lalangan, Housing, Project",BULACAN,PLARIDEL,2nd District,LALANGAN
Region III,Bulacan,Plaridel,105007,Lumangbayan Elementary School,Purok 3,BULACAN,PLARIDEL,2nd District,LUMANG BAYAN
Region III,Bulacan,Plaridel,105008,Parulan ES,PARULAN,BULACAN,PLARIDEL,2nd District,PARULAN
Region III,Bulacan,Plaridel,105009,Plaridel CS,J. Garcia St.,BULACAN,PLARIDEL,2nd District,POBLACION
Region III,Bulacan,Plaridel,105010,Rueda ES,Purok 4,BULACAN,PLARIDEL,2nd District,RUEDA
Region III,Bulacan,Plaridel,105011,San Jose ES,Ilang-Ilang St.,BULACAN,PLARIDEL,2nd District,SAN JOSE
Region III,Bulacan,Plaridel,105012,Sipat Elementary,Purok 6,BULACAN,PLARIDEL,2nd District,SIPAT
Region III,Bulacan,Plaridel,105013,Sto. Nino ES,Governor Padilla Road,BULACAN,PLARIDEL,2nd District,SANTO NINO
Region III,Bulacan,Plaridel,105014,Tabang Elementary School,-,BULACAN,PLARIDEL,2nd District,TABANG
Region III,Bulacan,Plaridel,300726,Jose J. Mariano Memorial High School,Mariano,BULACAN,PLARIDEL,2nd District,BINTOG
Region III,Bulacan,Plaridel,300727,Dr. Felipe de Jesus High School,"Agnaya, Plaridel",BULACAN,PLARIDEL,2nd District,AGNAYA
Region III,Bulacan,Plaridel,300734,Dampol 1st National High School,"Dampol, Plaridel, Bulacan",BULACAN,PLARIDEL,2nd District,DAMPOL
Region III,Bulacan,Plaridel,305548,Bulihan High School,"Bulihan (Centro), Plaridel, Bulacan",BULACAN,PLARIDEL,2nd District,BULIHAN
